Start Date,End Date,Variables,Market,Spend
03-12-2019,09-12-2019,OLA,y,903.65
03-12-2019,09-12-2019,OLV,y,33.62
03-12-2019,09-12-2019,OLV,y,22333.39
03-12-2019,09-12-2019,OLV,y,14124.03
03-12-2019,09-12-2019,OLV,y,11474.2
03-12-2019,09-12-2019,OOH,y,0
03-12-2019,09-12-2019,OOH,y,0
03-12-2019,09-12-2019,OOH,y,0
03-12-2019,09-12-2019,OOH,y,0
03-12-2019,09-12-2019,Paid Search,y,31643.85
03-12-2019,09-12-2019,Paid Search,y,141782.54
03-12-2019,09-12-2019,Paid Search,y,126973.52
03-12-2019,09-12-2019,Paid Search,y,0
03-12-2019,09-12-2019,Paid Social,y,19631.03
03-12-2019,09-12-2019,Paid Social,y,60483.47
03-12-2019,09-12-2019,Paid Social,y,122326.31
03-12-2019,09-12-2019,Paid Social,y,0
03-12-2019,09-12-2019,Radio,y,1903.56
03-12-2019,09-12-2019,Radio,y,2005.78
03-12-2019,09-12-2019,Radio,y,2637.23
03-12-2019,09-12-2019,Radio,y,0
03-12-2019,09-12-2019,SMS,y,571.26
03-12-2019,09-12-2019,SMS,y,6223.86
03-12-2019,09-12-2019,SMS,y,3818.86
03-12-2019,09-12-2019,SMS,y,1052.04
03-12-2019,09-12-2019,TV,y,7.15
03-12-2019,09-12-2019,TV,y,8674.33
03-12-2019,09-12-2019,TV,y,16.07
03-12-2019,09-12-2019,TV,y,1.71
10-12-2019,16-12-2019,Affiliates,y,23550.17
10-12-2019,16-12-2019,Affiliates,y,28818.79
10-12-2019,16-12-2019,Affiliates,y,28771.74
10-12-2019,16-12-2019,Affiliates,y,3213.72
10-12-2019,16-12-2019,Audio,y,0
10-12-2019,16-12-2019,Audio,y,0
10-12-2019,16-12-2019,Audio,y,0
10-12-2019,16-12-2019,Audio,y,0
10-12-2019,16-12-2019,Email,y,215.79
10-12-2019,16-12-2019,Email,y,916.79
10-12-2019,16-12-2019,Email,y,751.27
10-12-2019,16-12-2019,Email,y,5371.34
10-12-2019,16-12-2019,Leaflets,y,0
10-12-2019,16-12-2019,Leaflets,y,3713.08
10-12-2019,16-12-2019,Leaflets,y,814.23
10-12-2019,16-12-2019,Leaflets,y,0
10-12-2019,16-12-2019,OLA,y,10859.83
10-12-2019,16-12-2019,OLA,y,7520.24
10-12-2019,16-12-2019,OLA,y,9667.9
10-12-2019,16-12-2019,OLA,y,976.65
10-12-2019,16-12-2019,OLV,y,0
10-12-2019,16-12-2019,OLV,y,23163.99
10-12-2019,16-12-2019,OLV,y,16219.52
10-12-2019,16-12-2019,OLV,y,11777.92
10-12-2019,16-12-2019,OOH,y,0
10-12-2019,16-12-2019,OOH,y,0
10-12-2019,16-12-2019,OOH,y,0
10-12-2019,16-12-2019,OOH,y,0
10-12-2019,16-12-2019,Paid Search,y,31728.68
10-12-2019,16-12-2019,Paid Search,y,142513.48
10-12-2019,16-12-2019,Paid Search,y,133992.62
10-12-2019,16-12-2019,Paid Search,y,0
10-12-2019,16-12-2019,Paid Social,y,19625.51
10-12-2019,16-12-2019,Paid Social,y,61474.61
10-12-2019,16-12-2019,Paid Social,y,132677.67
10-12-2019,16-12-2019,Paid Social,y,0
10-12-2019,16-12-2019,Radio,y,1668.49
10-12-2019,16-12-2019,Radio,y,1716.85
10-12-2019,16-12-2019,Radio,y,2604.85
10-12-2019,16-12-2019,Radio,y,0
10-12-2019,16-12-2019,SMS,y,555.18
10-12-2019,16-12-2019,SMS,y,6163.26
10-12-2019,16-12-2019,SMS,y,3988.05
10-12-2019,16-12-2019,SMS,y,1192.49
10-12-2019,16-12-2019,TV,y,5.12
10-12-2019,16-12-2019,TV,y,7650.57
10-12-2019,16-12-2019,TV,y,11.65
10-12-2019,16-12-2019,TV,y,1.25
17-12-2019,23-12-2019,Affiliates,y,22988.94
17-12-2019,23-12-2019,Affiliates,y,27663.96
17-12-2019,23-12-2019,Affiliates,y,28292.93
17-12-2019,23-12-2019,Affiliates,y,4039.9
17-12-2019,23-12-2019,Audio,y,0
17-12-2019,23-12-2019,Audio,y,0
17-12-2019,23-12-2019,Audio,y,0
17-12-2019,23-12-2019,Audio,y,0
17-12-2019,23-12-2019,Email,y,159.22
17-12-2019,23-12-2019,Email,y,657.49
17-12-2019,23-12-2019,Email,y,539.42
17-12-2019,23-12-2019,Email,y,5174.21
17-12-2019,23-12-2019,Leaflets,y,0
17-12-2019,23-12-2019,Leaflets,y,3671.57
17-12-2019,23-12-2019,Leaflets,y,595.5
17-12-2019,23-12-2019,Leaflets,y,0
17-12-2019,23-12-2019,OLA,y,11058.96
17-12-2019,23-12-2019,OLA,y,7520.44
17-12-2019,23-12-2019,OLA,y,9760.23
17-12-2019,23-12-2019,OLA,y,1255.64
17-12-2019,23-12-2019,OLV,y,301.95
17-12-2019,23-12-2019,OLV,y,17189.47
17-12-2019,23-12-2019,OLV,y,12620.95
17-12-2019,23-12-2019,OLV,y,11598.35
17-12-2019,23-12-2019,OOH,y,0
17-12-2019,23-12-2019,OOH,y,0
17-12-2019,23-12-2019,OOH,y,0
17-12-2019,23-12-2019,OOH,y,0
17-12-2019,23-12-2019,Paid Search,y,34227.03
17-12-2019,23-12-2019,Paid Search,y,149049.95
17-12-2019,23-12-2019,Paid Search,y,141876.82
17-12-2019,23-12-2019,Paid Search,y,0
17-12-2019,23-12-2019,Paid Social,y,21330.43
17-12-2019,23-12-2019,Paid Social,y,64926.84
17-12-2019,23-12-2019,Paid Social,y,141571.21
17-12-2019,23-12-2019,Paid Social,y,0
17-12-2019,23-12-2019,Radio,y,1633.36
17-12-2019,23-12-2019,Radio,y,1516.28
17-12-2019,23-12-2019,Radio,y,2556.28
17-12-2019,23-12-2019,Radio,y,0
17-12-2019,23-12-2019,SMS,y,604.72
17-12-2019,23-12-2019,SMS,y,6342.42
17-12-2019,23-12-2019,SMS,y,4171.2
17-12-2019,23-12-2019,SMS,y,1615.77
17-12-2019,23-12-2019,TV,y,3.77
17-12-2019,23-12-2019,TV,y,6900.38
17-12-2019,23-12-2019,TV,y,8.32
17-12-2019,23-12-2019,TV,y,0.93
24-12-2019,30-12-2019,Affiliates,y,27127.01
24-12-2019,30-12-2019,Affiliates,y,23204.17
24-12-2019,30-12-2019,Affiliates,y,23634.26
24-12-2019,30-12-2019,Affiliates,y,3422.15
24-12-2019,30-12-2019,Audio,y,0
24-12-2019,30-12-2019,Audio,y,0
24-12-2019,30-12-2019,Audio,y,0
24-12-2019,30-12-2019,Audio,y,0
24-12-2019,30-12-2019,Email,y,123.92
24-12-2019,30-12-2019,Email,y,429.71
24-12-2019,30-12-2019,Email,y,349.24
24-12-2019,30-12-2019,Email,y,4419.07
24-12-2019,30-12-2019,Leaflets,y,0
24-12-2019,30-12-2019,Leaflets,y,2681.7
24-12-2019,30-12-2019,Leaflets,y,381.38
24-12-2019,30-12-2019,Leaflets,y,0
24-12-2019,30-12-2019,OLA,y,12971.7
24-12-2019,30-12-2019,OLA,y,6569.87
24-12-2019,30-12-2019,OLA,y,8492.81
24-12-2019,30-12-2019,OLA,y,1025.87
24-12-2019,30-12-2019,OLV,y,2715.92
24-12-2019,30-12-2019,OLV,y,10847.06
24-12-2019,30-12-2019,OLV,y,7800.93
24-12-2019,30-12-2019,OLV,y,9788.73
24-12-2019,30-12-2019,OOH,y,0
24-12-2019,30-12-2019,OOH,y,0
24-12-2019,30-12-2019,OOH,y,0
24-12-2019,30-12-2019,OOH,y,0
24-12-2019,30-12-2019,Paid Search,y,40974.51
24-12-2019,30-12-2019,Paid Search,y,130558.15
24-12-2019,30-12-2019,Paid Search,y,123058.65
24-12-2019,30-12-2019,Paid Search,y,0
24-12-2019,30-12-2019,Paid Social,y,26119.7
24-12-2019,30-12-2019,Paid Social,y,55555.29
24-12-2019,30-12-2019,Paid Social,y,117730.52
24-12-2019,30-12-2019,Paid Social,y,0
24-12-2019,30-12-2019,Radio,y,1951.8
24-12-2019,30-12-2019,Radio,y,1127.82
24-12-2019,30-12-2019,Radio,y,1961.92
24-12-2019,30-12-2019,Radio,y,0
24-12-2019,30-12-2019,SMS,y,822.15
24-12-2019,30-12-2019,SMS,y,5620.29
24-12-2019,30-12-2019,SMS,y,3669.78
24-12-2019,30-12-2019,SMS,y,1311.75
24-12-2019,30-12-2019,TV,y,2.9
24-12-2019,30-12-2019,TV,y,5689.92
24-12-2019,30-12-2019,TV,y,5.4
24-12-2019,30-12-2019,TV,y,0.64
31-12-2019,06-01-2020,Affiliates,y,26735.49
31-12-2019,06-01-2020,Affiliates,y,25128.08
31-12-2019,06-01-2020,Affiliates,y,28404.23
31-12-2019,06-01-2020,Affiliates,y,4812.26
31-12-2019,06-01-2020,Audio,y,0
31-12-2019,06-01-2020,Audio,y,0
31-12-2019,06-01-2020,Audio,y,0
31-12-2019,06-01-2020,Audio,y,0
31-12-2019,06-01-2020,Email,y,2250.44
31-12-2019,06-01-2020,Email,y,8360.38
31-12-2019,06-01-2020,Email,y,7579.65
31-12-2019,06-01-2020,Email,y,8787.9
31-12-2019,06-01-2020,Leaflets,y,0
31-12-2019,06-01-2020,Leaflets,y,2587.73
31-12-2019,06-01-2020,Leaflets,y,301.63
31-12-2019,06-01-2020,Leaflets,y,0
31-12-2019,06-01-2020,OLA,y,11627.76
31-12-2019,06-01-2020,OLA,y,5898.08
31-12-2019,06-01-2020,OLA,y,8166.99
31-12-2019,06-01-2020,OLA,y,1238.19
31-12-2019,06-01-2020,OLV,y,2891.39
31-12-2019,06-01-2020,OLV,y,8156.56
31-12-2019,06-01-2020,OLV,y,6396.64
31-12-2019,06-01-2020,OLV,y,9960.63
31-12-2019,06-01-2020,OOH,y,0
31-12-2019,06-01-2020,OOH,y,0
31-12-2019,06-01-2020,OOH,y,0
31-12-2019,06-01-2020,OOH,y,0
31-12-2019,06-01-2020,Paid Search,y,40237.21
31-12-2019,06-01-2020,Paid Search,y,142019.31
31-12-2019,06-01-2020,Paid Search,y,143712.09
31-12-2019,06-01-2020,Paid Search,y,0
31-12-2019,06-01-2020,Paid Social,y,24504.69
31-12-2019,06-01-2020,Paid Social,y,56838.45
31-12-2019,06-01-2020,Paid Social,y,121289.17
31-12-2019,06-01-2020,Paid Social,y,0
31-12-2019,06-01-2020,Radio,y,1726.1
31-12-2019,06-01-2020,Radio,y,1011.3
31-12-2019,06-01-2020,Radio,y,2091.73
31-12-2019,06-01-2020,Radio,y,0
31-12-2019,06-01-2020,SMS,y,820.19
31-12-2019,06-01-2020,SMS,y,5948.95
31-12-2019,06-01-2020,SMS,y,4229.26
31-12-2019,06-01-2020,SMS,y,2005.44
31-12-2019,06-01-2020,TV,y,1.92
31-12-2019,06-01-2020,TV,y,5361.55
31-12-2019,06-01-2020,TV,y,4.21
31-12-2019,06-01-2020,TV,y,0.49
07-01-2020,13-01-2020,Affiliates,y,19563.31
07-01-2020,13-01-2020,Affiliates,y,22059
07-01-2020,13-01-2020,Affiliates,y,20717.53
07-01-2020,13-01-2020,Affiliates,y,4830.53
07-01-2020,13-01-2020,Audio,y,0
07-01-2020,13-01-2020,Audio,y,0
07-01-2020,13-01-2020,Audio,y,0
07-01-2020,13-01-2020,Audio,y,0
07-01-2020,13-01-2020,Email,y,1946.77
07-01-2020,13-01-2020,Email,y,10051.31
07-01-2020,13-01-2020,Email,y,7241.14
07-01-2020,13-01-2020,Email,y,11779.75
07-01-2020,13-01-2020,Leaflets,y,0
07-01-2020,13-01-2020,Leaflets,y,2016.24
07-01-2020,13-01-2020,Leaflets,y,178.49
07-01-2020,13-01-2020,Leaflets,y,0
07-01-2020,13-01-2020,OLA,y,7970.19
07-01-2020,13-01-2020,OLA,y,3908.29
07-01-2020,13-01-2020,OLA,y,4731.31
07-01-2020,13-01-2020,OLA,y,889.2
07-01-2020,13-01-2020,OLV,y,1011.51
07-01-2020,13-01-2020,OLV,y,5405.72
07-01-2020,13-01-2020,OLV,y,3629.84
07-01-2020,13-01-2020,OLV,y,8903.07
07-01-2020,13-01-2020,OOH,y,0
07-01-2020,13-01-2020,OOH,y,0
07-01-2020,13-01-2020,OOH,y,0
07-01-2020,13-01-2020,OOH,y,0
07-01-2020,13-01-2020,Paid Search,y,30264.82
07-01-2020,13-01-2020,Paid Search,y,129245.92
07-01-2020,13-01-2020,Paid Search,y,112858.69
07-01-2020,13-01-2020,Paid Search,y,0
07-01-2020,13-01-2020,Paid Social,y,18105.12
07-01-2020,13-01-2020,Paid Social,y,51801.21
07-01-2020,13-01-2020,Paid Social,y,102304.58
07-01-2020,13-01-2020,Paid Social,y,0
07-01-2020,13-01-2020,Radio,y,1112.07
07-01-2020,13-01-2020,Radio,y,787.47
07-01-2020,13-01-2020,Radio,y,1403.51
07-01-2020,13-01-2020,Radio,y,0
07-01-2020,13-01-2020,SMS,y,540.8
07-01-2020,13-01-2020,SMS,y,5264.74
07-01-2020,13-01-2020,SMS,y,3177.36
07-01-2020,13-01-2020,SMS,y,2010.4
07-01-2020,13-01-2020,TV,y,1.15
07-01-2020,13-01-2020,TV,y,4542.04
07-01-2020,13-01-2020,TV,y,2.54
07-01-2020,13-01-2020,TV,y,0.34
14-01-2020,20-01-2020,Affiliates,y,18493.33
14-01-2020,20-01-2020,Affiliates,y,22168.84
14-01-2020,20-01-2020,Affiliates,y,21008.63
14-01-2020,20-01-2020,Affiliates,y,4593.18
14-01-2020,20-01-2020,Audio,y,0
14-01-2020,20-01-2020,Audio,y,0
14-01-2020,20-01-2020,Audio,y,0
14-01-2020,20-01-2020,Audio,y,0
14-01-2020,20-01-2020,Email,y,1725.48
14-01-2020,20-01-2020,Email,y,11400.2
14-01-2020,20-01-2020,Email,y,8056.51
14-01-2020,20-01-2020,Email,y,13404.16
14-01-2020,20-01-2020,Leaflets,y,0
14-01-2020,20-01-2020,Leaflets,y,1838.26
14-01-2020,20-01-2020,Leaflets,y,135.37
14-01-2020,20-01-2020,Leaflets,y,0
14-01-2020,20-01-2020,OLA,y,6970.13
14-01-2020,20-01-2020,OLA,y,2854.43
14-01-2020,20-01-2020,OLA,y,3571.69
14-01-2020,20-01-2020,OLA,y,614.51
14-01-2020,20-01-2020,OLV,y,320.45
14-01-2020,20-01-2020,OLV,y,3948.15
14-01-2020,20-01-2020,OLV,y,2727.59
14-01-2020,20-01-2020,OLV,y,7852.76
14-01-2020,20-01-2020,OOH,y,0
14-01-2020,20-01-2020,OOH,y,0
14-01-2020,20-01-2020,OOH,y,0
14-01-2020,20-01-2020,OOH,y,0
14-01-2020,20-01-2020,Paid Search,y,29004.44
14-01-2020,20-01-2020,Paid Search,y,130858.83
14-01-2020,20-01-2020,Paid Search,y,117327.02
14-01-2020,20-01-2020,Paid Search,y,0
14-01-2020,20-01-2020,Paid Social,y,17320.27
14-01-2020,20-01-2020,Paid Social,y,53684.52
14-01-2020,20-01-2020,Paid Social,y,113843.11
14-01-2020,20-01-2020,Paid Social,y,0
14-01-2020,20-01-2020,Radio,y,929.62
14-01-2020,20-01-2020,Radio,y,682.8
14-01-2020,20-01-2020,Radio,y,1299.52
14-01-2020,20-01-2020,Radio,y,0
14-01-2020,20-01-2020,SMS,y,498.47
14-01-2020,20-01-2020,SMS,y,5691.38
14-01-2020,20-01-2020,SMS,y,3494.44
14-01-2020,20-01-2020,SMS,y,1926.43
14-01-2020,20-01-2020,TV,y,0.84
14-01-2020,20-01-2020,TV,y,4185.24
14-01-2020,20-01-2020,TV,y,1.93
14-01-2020,20-01-2020,TV,y,0.24
21-01-2020,27-01-2020,Affiliates,y,20487.22
21-01-2020,27-01-2020,Affiliates,y,23123.09
21-01-2020,27-01-2020,Affiliates,y,22528.27
21-01-2020,27-01-2020,Affiliates,y,4568.46
21-01-2020,27-01-2020,Audio,y,0
21-01-2020,27-01-2020,Audio,y,0
21-01-2020,27-01-2020,Audio,y,0
21-01-2020,27-01-2020,Audio,y,0
21-01-2020,27-01-2020,Email,y,2110.59
21-01-2020,27-01-2020,Email,y,12911.16
21-01-2020,27-01-2020,Email,y,9443.67
21-01-2020,27-01-2020,Email,y,14807.86
21-01-2020,27-01-2020,Leaflets,y,0
21-01-2020,27-01-2020,Leaflets,y,1760.2
21-01-2020,27-01-2020,Leaflets,y,101.34
21-01-2020,27-01-2020,Leaflets,y,0
21-01-2020,27-01-2020,OLA,y,6955.09
21-01-2020,27-01-2020,OLA,y,2088.88
21-01-2020,27-01-2020,OLA,y,2680.81
21-01-2020,27-01-2020,OLA,y,437.16
21-01-2020,27-01-2020,OLV,y,408.61
21-01-2020,27-01-2020,OLV,y,2889.11
21-01-2020,27-01-2020,OLV,y,2052.66
21-01-2020,27-01-2020,OLV,y,7033.88
21-01-2020,27-01-2020,OOH,y,0
21-01-2020,27-01-2020,OOH,y,0
21-01-2020,27-01-2020,OOH,y,0
21-01-2020,27-01-2020,OOH,y,0
21-01-2020,27-01-2020,Paid Search,y,32402.48
21-01-2020,27-01-2020,Paid Search,y,135935.9
21-01-2020,27-01-2020,Paid Search,y,125271.3
21-01-2020,27-01-2020,Paid Search,y,0
21-01-2020,27-01-2020,Paid Social,y,19243.27
21-01-2020,27-01-2020,Paid Social,y,55711.22
21-01-2020,27-01-2020,Paid Social,y,118154.21
21-01-2020,27-01-2020,Paid Social,y,0
21-01-2020,27-01-2020,Radio,y,934.58
21-01-2020,27-01-2020,Radio,y,598.6
21-01-2020,27-01-2020,Radio,y,1254.56
21-01-2020,27-01-2020,Radio,y,0
21-01-2020,27-01-2020,SMS,y,489.65
21-01-2020,27-01-2020,SMS,y,5135.4
21-01-2020,27-01-2020,SMS,y,3240.64
21-01-2020,27-01-2020,SMS,y,1832.81
21-01-2020,27-01-2020,TV,y,0.66
21-01-2020,27-01-2020,TV,y,3842.22
21-01-2020,27-01-2020,TV,y,1.44
21-01-2020,27-01-2020,TV,y,0.17
28-01-2020,03-02-2020,Affiliates,y,20026.59
28-01-2020,03-02-2020,Affiliates,y,23608.61
28-01-2020,03-02-2020,Affiliates,y,24700.92
28-01-2020,03-02-2020,Affiliates,y,2596.06
28-01-2020,03-02-2020,Audio,y,0
28-01-2020,03-02-2020,Audio,y,0
28-01-2020,03-02-2020,Audio,y,0
28-01-2020,03-02-2020,Audio,y,0
28-01-2020,03-02-2020,Email,y,1457.61
28-01-2020,03-02-2020,Email,y,11271.44
28-01-2020,03-02-2020,Email,y,9061
28-01-2020,03-02-2020,Email,y,11217.84
28-01-2020,03-02-2020,Leaflets,y,0
28-01-2020,03-02-2020,Leaflets,y,1369.57
28-01-2020,03-02-2020,Leaflets,y,69.08
28-01-2020,03-02-2020,Leaflets,y,0
28-01-2020,03-02-2020,OLA,y,5407.24
28-01-2020,03-02-2020,OLA,y,1371.14
28-01-2020,03-02-2020,OLA,y,1825.82
28-01-2020,03-02-2020,OLA,y,240.51
28-01-2020,03-02-2020,OLV,y,1.54
28-01-2020,03-02-2020,OLV,y,1896.54
28-01-2020,03-02-2020,OLV,y,1396.79
28-01-2020,03-02-2020,OLV,y,5201.54
28-01-2020,03-02-2020,OOH,y,0
28-01-2020,03-02-2020,OOH,y,0
28-01-2020,03-02-2020,OOH,y,0
28-01-2020,03-02-2020,OOH,y,0
28-01-2020,03-02-2020,Paid Search,y,27516.13
28-01-2020,03-02-2020,Paid Search,y,123068.57
28-01-2020,03-02-2020,Paid Search,y,118566.08
28-01-2020,03-02-2020,Paid Search,y,0
28-01-2020,03-02-2020,Paid Social,y,15989.63
28-01-2020,03-02-2020,Paid Social,y,49449.24
28-01-2020,03-02-2020,Paid Social,y,111386.37
28-01-2020,03-02-2020,Paid Social,y,0
28-01-2020,03-02-2020,Radio,y,701.22
28-01-2020,03-02-2020,Radio,y,461.69
28-01-2020,03-02-2020,Radio,y,1066.92
28-01-2020,03-02-2020,Radio,y,0
28-01-2020,03-02-2020,SMS,y,409.4
28-01-2020,03-02-2020,SMS,y,4988.15
28-01-2020,03-02-2020,SMS,y,3325.1
28-01-2020,03-02-2020,SMS,y,746.65
28-01-2020,03-02-2020,TV,y,0.42
28-01-2020,03-02-2020,TV,y,3193.72
28-01-2020,03-02-2020,TV,y,0.98
28-01-2020,03-02-2020,TV,y,0.11
04-02-2020,10-02-2020,Affiliates,y,20136
04-02-2020,10-02-2020,Affiliates,y,23100.62
04-02-2020,10-02-2020,Affiliates,y,23859.56
04-02-2020,10-02-2020,Affiliates,y,2645.95
04-02-2020,10-02-2020,Audio,y,0
04-02-2020,10-02-2020,Audio,y,0
04-02-2020,10-02-2020,Audio,y,0
04-02-2020,10-02-2020,Audio,y,0
04-02-2020,10-02-2020,Email,y,1651.41
04-02-2020,10-02-2020,Email,y,12661.49
04-02-2020,10-02-2020,Email,y,10163.41
04-02-2020,10-02-2020,Email,y,12607.47
04-02-2020,10-02-2020,Leaflets,y,0
04-02-2020,10-02-2020,Leaflets,y,1276.08
04-02-2020,10-02-2020,Leaflets,y,49.89
04-02-2020,10-02-2020,Leaflets,y,0
04-02-2020,10-02-2020,OLA,y,5185.87
04-02-2020,10-02-2020,OLA,y,1013.72
04-02-2020,10-02-2020,OLA,y,1319.28
04-02-2020,10-02-2020,OLA,y,176.69
04-02-2020,10-02-2020,OLV,y,0
04-02-2020,10-02-2020,OLV,y,1402.16
04-02-2020,10-02-2020,OLV,y,1009.76
04-02-2020,10-02-2020,OLV,y,4815.03
04-02-2020,10-02-2020,OOH,y,0
04-02-2020,10-02-2020,OOH,y,0
04-02-2020,10-02-2020,OOH,y,0
04-02-2020,10-02-2020,OOH,y,0
04-02-2020,10-02-2020,Paid Search,y,30011.92
04-02-2020,10-02-2020,Paid Search,y,132791.22
04-02-2020,10-02-2020,Paid Search,y,125461.66
04-02-2020,10-02-2020,Paid Search,y,0
04-02-2020,10-02-2020,Paid Social,y,18045.76
04-02-2020,10-02-2020,Paid Social,y,54359.21
04-02-2020,10-02-2020,Paid Social,y,130689.81
04-02-2020,10-02-2020,Paid Social,y,0
04-02-2020,10-02-2020,Radio,y,671.13
04-02-2020,10-02-2020,Radio,y,405.94
04-02-2020,10-02-2020,Radio,y,977.6
04-02-2020,10-02-2020,Radio,y,0
04-02-2020,10-02-2020,SMS,y,447.89
04-02-2020,10-02-2020,SMS,y,5344.63
04-02-2020,10-02-2020,SMS,y,3504.62
04-02-2020,10-02-2020,SMS,y,773.6
04-02-2020,10-02-2020,TV,y,0.32
04-02-2020,10-02-2020,TV,y,2974.82
04-02-2020,10-02-2020,TV,y,0.71
04-02-2020,10-02-2020,TV,y,0.08
11-02-2020,17-02-2020,Affiliates,y,20608.06
11-02-2020,17-02-2020,Affiliates,y,23854.65
11-02-2020,17-02-2020,Affiliates,y,23102.94
11-02-2020,17-02-2020,Affiliates,y,4261.84
11-02-2020,17-02-2020,Audio,y,0
11-02-2020,17-02-2020,Audio,y,0
11-02-2020,17-02-2020,Audio,y,0
11-02-2020,17-02-2020,Audio,y,0
11-02-2020,17-02-2020,Email,y,2037.38
11-02-2020,17-02-2020,Email,y,14382.18
11-02-2020,17-02-2020,Email,y,10508.95
11-02-2020,17-02-2020,Email,y,16931.36
11-02-2020,17-02-2020,Leaflets,y,0
11-02-2020,17-02-2020,Leaflets,y,12259.6
11-02-2020,17-02-2020,Leaflets,y,18672.3
11-02-2020,17-02-2020,Leaflets,y,0
11-02-2020,17-02-2020,OLA,y,4849.43
11-02-2020,17-02-2020,OLA,y,1080.06
11-02-2020,17-02-2020,OLA,y,1353.93
11-02-2020,17-02-2020,OLA,y,209.1
11-02-2020,17-02-2020,OLV,y,82.87
11-02-2020,17-02-2020,OLV,y,1022.21
11-02-2020,17-02-2020,OLV,y,709.77
11-02-2020,17-02-2020,OLV,y,4688
11-02-2020,17-02-2020,OOH,y,0
11-02-2020,17-02-2020,OOH,y,0
11-02-2020,17-02-2020,OOH,y,0
11-02-2020,17-02-2020,OOH,y,0
11-02-2020,17-02-2020,Paid Search,y,31346.62
11-02-2020,17-02-2020,Paid Search,y,136467.21
11-02-2020,17-02-2020,Paid Search,y,123251.92
11-02-2020,17-02-2020,Paid Search,y,0
11-02-2020,17-02-2020,Paid Social,y,19325.16
11-02-2020,17-02-2020,Paid Social,y,57901.42
11-02-2020,17-02-2020,Paid Social,y,129424.38
11-02-2020,17-02-2020,Paid Social,y,0
11-02-2020,17-02-2020,Radio,y,4603.25
11-02-2020,17-02-2020,Radio,y,7806.95
11-02-2020,17-02-2020,Radio,y,5602.13
11-02-2020,17-02-2020,Radio,y,0
11-02-2020,17-02-2020,SMS,y,487.34
11-02-2020,17-02-2020,SMS,y,5550.53
11-02-2020,17-02-2020,SMS,y,3447.09
11-02-2020,17-02-2020,SMS,y,1711.27
11-02-2020,17-02-2020,TV,y,0.24
11-02-2020,17-02-2020,TV,y,2728.26
11-02-2020,17-02-2020,TV,y,0.5
11-02-2020,17-02-2020,TV,y,0.06
18-02-2020,24-02-2020,Affiliates,y,18922.02
18-02-2020,24-02-2020,Affiliates,y,22661.29
18-02-2020,24-02-2020,Affiliates,y,22322.66
18-02-2020,24-02-2020,Affiliates,y,3849.64
18-02-2020,24-02-2020,Audio,y,0
18-02-2020,24-02-2020,Audio,y,0
18-02-2020,24-02-2020,Audio,y,0
18-02-2020,24-02-2020,Audio,y,0
18-02-2020,24-02-2020,Email,y,1765.93
18-02-2020,24-02-2020,Email,y,13504.46
18-02-2020,24-02-2020,Email,y,9985.79
18-02-2020,24-02-2020,Email,y,15744.92
18-02-2020,24-02-2020,Leaflets,y,0
18-02-2020,24-02-2020,Leaflets,y,10716.44
18-02-2020,24-02-2020,Leaflets,y,12782.36
18-02-2020,24-02-2020,Leaflets,y,0
18-02-2020,24-02-2020,OLA,y,4378.41
18-02-2020,24-02-2020,OLA,y,2201.64
18-02-2020,24-02-2020,OLA,y,2817.76
18-02-2020,24-02-2020,OLA,y,401.8
18-02-2020,24-02-2020,OLV,y,33.38
18-02-2020,24-02-2020,OLV,y,18627.89
18-02-2020,24-02-2020,OLV,y,13119.76
18-02-2020,24-02-2020,OLV,y,6773.91
18-02-2020,24-02-2020,OOH,y,3735.23
18-02-2020,24-02-2020,OOH,y,5309.41
18-02-2020,24-02-2020,OOH,y,3225.24
18-02-2020,24-02-2020,OOH,y,0
18-02-2020,24-02-2020,Paid Search,y,29328.5
18-02-2020,24-02-2020,Paid Search,y,131419.22
18-02-2020,24-02-2020,Paid Search,y,121068.62
18-02-2020,24-02-2020,Paid Search,y,0
18-02-2020,24-02-2020,Paid Social,y,17783.97
18-02-2020,24-02-2020,Paid Social,y,55275.82
18-02-2020,24-02-2020,Paid Social,y,120317.35
18-02-2020,24-02-2020,Paid Social,y,0
18-02-2020,24-02-2020,Radio,y,5527.02
18-02-2020,24-02-2020,Radio,y,10309.24
18-02-2020,24-02-2020,Radio,y,7488
18-02-2020,24-02-2020,Radio,y,0
18-02-2020,24-02-2020,SMS,y,451.2
18-02-2020,24-02-2020,SMS,y,5410.21
18-02-2020,24-02-2020,SMS,y,3422
18-02-2020,24-02-2020,SMS,y,1553.88
18-02-2020,24-02-2020,TV,y,0.16
18-02-2020,24-02-2020,TV,y,2364.85
18-02-2020,24-02-2020,TV,y,0.35
18-02-2020,24-02-2020,TV,y,0.04
25-02-2020,02-03-2020,Affiliates,y,17985.44
25-02-2020,02-03-2020,Affiliates,y,21295.59
25-02-2020,02-03-2020,Affiliates,y,20740.25
25-02-2020,02-03-2020,Affiliates,y,3828.99
25-02-2020,02-03-2020,Audio,y,0
25-02-2020,02-03-2020,Audio,y,0
25-02-2020,02-03-2020,Audio,y,0
25-02-2020,02-03-2020,Audio,y,0
25-02-2020,02-03-2020,Email,y,1661.68
25-02-2020,02-03-2020,Email,y,12941.54
25-02-2020,02-03-2020,Email,y,9355.13
25-02-2020,02-03-2020,Email,y,16094.99
25-02-2020,02-03-2020,Leaflets,y,0
